profile,origin_epoch,query_epoch,source_index,selected_source_epoch,original_level_m,asof_admissible,base_m,age_minutes
A,1784397600.0,1784396700.0,45335,1784396700.0,1.95,True,1.95,15.0
A,1784401200.0,1784400300.0,45339,1784400300.0,1.82,True,1.82,15.0
A,1784404800.0,1784403900.0,45343,1784403900.0,1.7,True,1.7,15.0
A,1784408400.0,1784407500.0,45347,1784407500.0,1.61,True,1.61,15.0
A,1784412000.0,1784411100.0,45351,1784411100.0,1.53,True,1.53,15.0
A,1784415600.0,1784414700.0,45355,1784414700.0,1.46,True,1.46,15.0
A,1784419200.0,1784418300.0,45359,1784418300.0,1.41,True,1.41,15.0
A,1784422800.0,1784421900.0,45363,1784421900.0,1.37,True,1.37,15.0
A,1784426400.0,1784425500.0,45367,1784425500.0,1.33,True,1.33,15.0
A,1784430000.0,1784429100.0,45371,1784429100.0,1.3,True,1.3,15.0
A,1784433600.0,1784432700.0,45375,1784432700.0,1.29,True,1.29,15.0
A,1784437200.0,1784436300.0,45379,1784436300.0,1.54,True,1.54,15.0
A,1784440800.0,1784439900.0,45383,1784439900.0,2.24,True,2.24,15.0
A,1784444400.0,1784443500.0,45387,1784443500.0,2.67,True,2.67,15.0
A,1784448000.0,1784447100.0,45391,1784447100.0,2.84,True,2.84,15.0
A,1784451600.0,1784450700.0,45395,1784450700.0,2.9,True,2.9,15.0
A,1784455200.0,1784454300.0,45399,1784454300.0,2.9,True,2.9,15.0
A,1784458800.0,1784457900.0,45403,1784457900.0,2.84,True,2.84,15.0
A,1784462400.0,1784461500.0,45407,1784461500.0,2.74,True,2.74,15.0
A,1784466000.0,1784465100.0,45411,1784465100.0,2.61,True,2.61,15.0
A,1784469600.0,1784468700.0,45415,1784468700.0,2.46,True,2.46,15.0
A,1784473200.0,1784472300.0,45419,1784472300.0,2.29,True,2.29,15.0
A,1784476800.0,1784475900.0,45423,1784475900.0,2.12,True,2.12,15.0
A,1784480400.0,1784479500.0,45427,1784479500.0,1.97,True,1.97,15.0
A,1784484000.0,1784483100.0,45431,1784483100.0,1.83,True,1.83,15.0
A,1784487600.0,1784486700.0,45435,1784486700.0,1.71,True,1.71,15.0
A,1784491200.0,1784490300.0,45439,1784490300.0,1.61,True,1.61,15.0
A,1784494800.0,1784493900.0,45443,1784493900.0,1.53,True,1.53,15.0
A,1784498400.0,1784497500.0,45447,1784497500.0,1.45,True,1.45,15.0
A,1784502000.0,1784501100.0,45451,1784501100.0,1.38,True,1.38,15.0
A,1784505600.0,1784504700.0,45455,1784504700.0,1.33,True,1.33,15.0
A,1784509200.0,1784508300.0,45459,1784508300.0,1.28,True,1.28,15.0
A,1784512800.0,1784511900.0,45463,1784511900.0,1.24,True,1.24,15.0
A,1784516400.0,1784515500.0,45467,1784515500.0,1.21,True,1.21,15.0
A,1784520000.0,1784519100.0,45471,1784519100.0,1.2,True,1.2,15.0
A,1784523600.0,1784522700.0,45475,1784522700.0,1.31,True,1.31,15.0
A,1784527200.0,1784526300.0,45479,1784526300.0,2.01,True,2.01,15.0
A,1784530800.0,1784529900.0,45483,1784529900.0,2.6,True,2.6,15.0
A,1784534400.0,1784533500.0,45487,1784533500.0,2.81,True,2.81,15.0
A,1784538000.0,1784537100.0,45491,1784537100.0,2.83,True,2.83,15.0
A,1784541600.0,1784540700.0,45495,1784540700.0,2.74,True,2.74,15.0
A,1784545200.0,1784544300.0,45499,1784544300.0,2.6,True,2.6,15.0
A,1784548800.0,1784547900.0,45503,1784547900.0,2.45,True,2.45,15.0
A,1784552400.0,1784551500.0,45507,1784551500.0,2.35,True,2.35,15.0
A,1784556000.0,1784555100.0,45511,1784555100.0,2.27,True,2.27,15.0
A,1784559600.0,1784558700.0,45515,1784558700.0,2.22,True,2.22,15.0
A,1784563200.0,1784562300.0,45519,1784562300.0,2.2,True,2.2,15.0
A,1784566800.0,1784565900.0,45523,1784565900.0,2.19,True,2.19,15.0
A,1784570400.0,1784569500.0,45527,1784569500.0,2.16,True,2.16,15.0
A,1784574000.0,1784573100.0,45531,1784573100.0,2.09,True,2.09,15.0
A,1784577600.0,1784576700.0,45535,1784576700.0,2.0,True,2.0,15.0
A,1784581200.0,1784580300.0,45539,1784580300.0,1.9,True,1.9,15.0
A,1784584800.0,1784583900.0,45543,1784583900.0,1.81,True,1.81,15.0
A,1784588400.0,1784587500.0,45547,1784587500.0,1.72,True,1.72,15.0
A,1784592000.0,1784591100.0,45551,1784591100.0,1.65,True,1.65,15.0
A,1784595600.0,1784594700.0,45555,1784594700.0,1.61,True,1.61,15.0
A,1784599200.0,1784598300.0,45559,1784598300.0,1.61,True,1.61,15.0
A,1784602800.0,1784601900.0,45563,1784601900.0,1.84,True,1.84,15.0
A,1784606400.0,1784605500.0,45567,1784605500.0,2.47,True,2.47,15.0
A,1784610000.0,1784609100.0,45571,1784609100.0,2.94,True,2.94,15.0
A,1784613600.0,1784612700.0,45575,1784612700.0,3.15,True,3.15,15.0
A,1784617200.0,1784616300.0,45579,1784616300.0,3.24,True,3.24,15.0
A,1784620800.0,1784619900.0,45583,1784619900.0,3.29,True,3.29,15.0
A,1784624400.0,1784623500.0,45587,1784623500.0,3.32,True,3.32,15.0
A,1784628000.0,1784627100.0,45591,1784627100.0,3.34,True,3.34,15.0
A,1784631600.0,1784630700.0,45595,1784630700.0,3.37,True,3.37,15.0
A,1784635200.0,1784634300.0,45599,1784634300.0,3.41,True,3.41,15.0
A,1784638800.0,1784637900.0,45603,1784637900.0,3.46,True,3.46,15.0
A,1784642400.0,1784641500.0,45607,1784641500.0,3.5,True,3.5,15.0
A,1784646000.0,1784645100.0,45611,1784645100.0,3.56,True,3.56,15.0
A,1784649600.0,1784648700.0,45615,1784648700.0,3.59,True,3.59,15.0
A,1784653200.0,1784652300.0,45619,1784652300.0,3.54,True,3.54,15.0
A,1784656800.0,1784655900.0,45623,1784655900.0,3.41,True,3.41,15.0
A,1784660400.0,1784659500.0,45627,1784659500.0,3.27,True,3.27,15.0
A,1784664000.0,1784663100.0,45631,1784663100.0,3.21,True,3.21,15.0
A,1784667600.0,1784666700.0,45635,1784666700.0,3.25,True,3.25,15.0
A,1784671200.0,1784670300.0,45639,1784670300.0,3.42,True,3.42,15.0
A,1784674800.0,1784673900.0,45643,1784673900.0,3.89,True,3.89,15.0
A,1784678400.0,1784677500.0,45647,1784677500.0,5.02,True,5.02,15.0
A,1784682000.0,1784681100.0,45651,1784681100.0,6.95,True,6.95,15.0
A,1784685600.0,1784684700.0,45655,1784684700.0,8.77,True,8.77,15.0
A,1784689200.0,1784688300.0,45659,1784688300.0,10.42,True,10.42,15.0
A,1784692800.0,1784691900.0,45663,1784691900.0,11.7,True,11.7,15.0
A,1784696400.0,1784695500.0,45667,1784695500.0,12.75,True,12.75,15.0
A,1784700000.0,1784699100.0,45671,1784699100.0,13.57,True,13.57,15.0
A,1784703600.0,1784702700.0,45675,1784702700.0,14.31,True,14.31,15.0
A,1784707200.0,1784706300.0,45679,1784706300.0,15.0,True,15.0,15.0
A,1784710800.0,1784709900.0,45683,1784709900.0,15.64,True,15.64,15.0
A,1784714400.0,1784713500.0,45687,1784713500.0,16.33,True,16.33,15.0
A,1784718000.0,1784717100.0,45691,1784717100.0,17.0,True,17.0,15.0
A,1784721600.0,1784720700.0,45695,1784720700.0,17.7,True,17.7,15.0
A,1784725200.0,1784724300.0,45699,1784724300.0,18.28,True,18.28,15.0
A,1784728800.0,1784727900.0,45703,1784727900.0,18.68,True,18.68,15.0
A,1784732400.0,1784731500.0,45707,1784731500.0,19.03,True,19.03,15.0
A,1784736000.0,1784735100.0,45711,1784735100.0,19.19,True,19.19,15.0
A,1784739600.0,1784738700.0,45715,1784738700.0,19.25,True,19.25,15.0
A,1784743200.0,1784742300.0,45719,1784742300.0,19.28,True,19.28,15.0
A,1784746800.0,1784745900.0,45723,1784745900.0,19.81,True,19.81,15.0
A,1784750400.0,1784749500.0,45727,1784749500.0,,True,,
A,1784754000.0,1784753100.0,45731,1784753100.0,18.77,True,18.77,15.0
A,1784757600.0,1784756700.0,45735,1784756700.0,18.5,True,18.5,15.0
A,1784761200.0,1784760300.0,45739,1784760300.0,18.19,True,18.19,15.0
A,1784764800.0,1784763900.0,45743,1784763900.0,17.88,True,17.88,15.0
A,1784768400.0,1784767500.0,45747,1784767500.0,17.51,True,17.51,15.0
A,1784772000.0,1784771100.0,45751,1784771100.0,17.14,True,17.14,15.0
A,1784775600.0,1784774700.0,45755,1784774700.0,16.7,True,16.7,15.0
A,1784779200.0,1784778300.0,45759,1784778300.0,16.22,True,16.22,15.0
A,1784782800.0,1784781900.0,45763,1784781900.0,15.72,True,15.72,15.0
A,1784786400.0,1784785500.0,45767,1784785500.0,15.12,True,15.12,15.0
A,1784790000.0,1784789100.0,45771,1784789100.0,14.59,True,14.59,15.0
A,1784793600.0,1784792700.0,45775,1784792700.0,14.17,True,14.17,15.0
A,1784797200.0,1784796300.0,45779,1784796300.0,13.79,True,13.79,15.0
A,1784800800.0,1784799900.0,45783,1784799900.0,13.4,True,13.4,15.0
A,1784804400.0,1784803500.0,45787,1784803500.0,13.06,True,13.06,15.0
A,1784808000.0,1784807100.0,45791,1784807100.0,12.68,True,12.68,15.0
A,1784811600.0,1784810700.0,45795,1784810700.0,12.32,True,12.32,15.0
A,1784815200.0,1784814300.0,45799,1784814300.0,11.95,True,11.95,15.0
A,1784818800.0,1784817900.0,45803,1784817900.0,11.6,True,11.6,15.0
A,1784822400.0,1784821500.0,45807,1784821500.0,11.28,True,11.28,15.0
A,1784826000.0,1784825100.0,45811,1784825100.0,10.97,True,10.97,15.0
A,1784829600.0,1784828700.0,45815,1784828700.0,10.63,True,10.63,15.0
A,1784833200.0,1784832300.0,45819,1784832300.0,10.27,True,10.27,15.0
A,1784836800.0,1784835900.0,45823,1784835900.0,9.93,True,9.93,15.0
A,1784840400.0,1784839500.0,45827,1784839500.0,9.73,True,9.73,15.0
A,1784844000.0,1784843100.0,45831,1784843100.0,9.64,True,9.64,15.0
A,1784847600.0,1784846700.0,45835,1784846700.0,9.49,True,9.49,15.0
A,1784851200.0,1784850300.0,45839,1784850300.0,9.33,True,9.33,15.0
A,1784854800.0,1784853900.0,45843,1784853900.0,9.13,True,9.13,15.0
A,1784858400.0,1784857500.0,45847,1784857500.0,8.9,True,8.9,15.0
A,1784862000.0,1784861100.0,45851,1784861100.0,8.64,True,8.64,15.0
A,1784865600.0,1784864700.0,45855,1784864700.0,8.41,True,8.41,15.0
A,1784869200.0,1784868300.0,45859,1784868300.0,8.23,True,8.23,15.0
A,1784872800.0,1784871900.0,45863,1784871900.0,8.1,True,8.1,15.0
A,1784876400.0,1784875500.0,45867,1784875500.0,7.96,True,7.96,15.0
A,1784880000.0,1784879100.0,45871,1784879100.0,7.79,True,7.79,15.0
A,1784883600.0,1784882700.0,45875,1784882700.0,7.6,True,7.6,15.0
A,1784887200.0,1784886300.0,45879,1784886300.0,7.43,True,7.43,15.0
A,1784890800.0,1784889900.0,45883,1784889900.0,7.28,True,7.28,15.0
A,1784894400.0,1784893500.0,45887,1784893500.0,7.2,True,7.2,15.0
A,1784898000.0,1784897100.0,45891,1784897100.0,7.13,True,7.13,15.0
A,1784901600.0,1784900700.0,45895,1784900700.0,7.04,True,7.04,15.0
A,1784905200.0,1784904300.0,45899,1784904300.0,6.96,True,6.96,15.0
A,1784908800.0,1784907900.0,45903,1784907900.0,6.9,True,6.9,15.0
A,1784912400.0,1784911500.0,45907,1784911500.0,6.86,True,6.86,15.0
A,1784916000.0,1784915100.0,45911,1784915100.0,6.82,True,6.82,15.0
A,1784919600.0,1784918700.0,45915,1784918700.0,6.78,True,6.78,15.0
A,1784923200.0,1784922300.0,45919,1784922300.0,6.72,True,6.72,15.0
A,1784926800.0,1784925900.0,45923,1784925900.0,6.61,True,6.61,15.0
A,1784930400.0,1784929500.0,45927,1784929500.0,6.48,True,6.48,15.0
A,1784934000.0,1784933100.0,45931,1784933100.0,6.3,True,6.3,15.0
A,1784937600.0,1784936700.0,45935,1784936700.0,6.07,True,6.07,15.0
A,1784941200.0,1784940300.0,45939,1784940300.0,6.05,True,6.05,15.0
A,1784944800.0,1784943900.0,45943,1784943900.0,6.03,True,6.03,15.0
A,1784948400.0,1784947500.0,45947,1784947500.0,6.01,True,6.01,15.0
A,1784952000.0,1784951100.0,45951,1784951100.0,6.0,True,6.0,15.0
A,1784955600.0,1784954700.0,45955,1784954700.0,5.98,True,5.98,15.0
A,1784959200.0,1784958300.0,45959,1784958300.0,5.95,True,5.95,15.0
A,1784962800.0,1784961900.0,45963,1784961900.0,5.91,True,5.91,15.0
A,1784966400.0,1784965500.0,45967,1784965500.0,5.86,True,5.86,15.0
A,1784970000.0,1784969100.0,45971,1784969100.0,5.82,True,5.82,15.0
A,1784973600.0,1784972700.0,45975,1784972700.0,5.78,True,5.78,15.0
A,1784977200.0,1784976300.0,45979,1784976300.0,5.73,True,5.73,15.0
A,1784980800.0,1784979900.0,45983,1784979900.0,5.69,True,5.69,15.0
A,1784984400.0,1784983500.0,45987,1784983500.0,5.64,True,5.64,15.0
A,1784988000.0,1784987100.0,45991,1784987100.0,5.58,True,5.58,15.0
A,1784991600.0,1784990700.0,45995,1784990700.0,5.43,True,5.43,15.0
A,1784995200.0,1784994300.0,45999,1784994300.0,5.2,True,5.2,15.0
A,1784998800.0,1784997900.0,46003,1784997900.0,5.01,True,5.01,15.0
A,1785002400.0,1785001500.0,46007,1785001500.0,4.86,True,4.86,15.0
A,1785006000.0,1785005100.0,46011,1785005100.0,4.81,True,4.81,15.0
A,1785009600.0,1785008700.0,46015,1785008700.0,4.83,True,4.83,15.0
A,1785013200.0,1785012300.0,46019,1785012300.0,4.9,True,4.9,15.0
A,1785016800.0,1785015900.0,46023,1785015900.0,4.98,True,4.98,15.0
A,1785020400.0,1785019500.0,46027,1785019500.0,5.06,True,5.06,15.0
A,1785024000.0,1785023100.0,46031,1785023100.0,5.25,True,5.25,15.0
A,1785027600.0,1785026700.0,46035,1785026700.0,5.45,True,5.45,15.0
A,1785031200.0,1785030300.0,46039,1785030300.0,5.57,True,5.57,15.0
A,1785034800.0,1785033900.0,46043,1785033900.0,5.59,True,5.59,15.0
A,1785038400.0,1785037500.0,46047,1785037500.0,5.55,True,5.55,15.0
A,1785042000.0,1785041100.0,46051,1785041100.0,5.46,True,5.46,15.0
A,1785045600.0,1785044700.0,46055,1785044700.0,5.35,True,5.35,15.0
A,1785049200.0,1785048300.0,46059,1785048300.0,5.24,True,5.24,15.0
A,1785052800.0,1785051900.0,46063,1785051900.0,5.14,True,5.14,15.0
A,1785056400.0,1785055500.0,46067,1785055500.0,5.05,True,5.05,15.0
A,1785060000.0,1785059100.0,46071,1785059100.0,4.98,True,4.98,15.0
A,1785063600.0,1785062700.0,46075,1785062700.0,4.91,True,4.91,15.0
A,1785067200.0,1785066300.0,46079,1785066300.0,4.86,True,4.86,15.0
A,1785070800.0,1785069900.0,46083,1785069900.0,4.82,True,4.82,15.0
A,1785074400.0,1785073500.0,46087,1785073500.0,4.74,True,4.74,15.0
A,1785078000.0,1785077100.0,46091,1785077100.0,4.56,True,4.56,15.0
A,1785081600.0,1785080700.0,46095,1785080700.0,4.33,True,4.33,15.0
A,1785085200.0,1785084300.0,46099,1785084300.0,4.11,True,4.11,15.0
A,1785088800.0,1785087900.0,46103,1785087900.0,3.96,True,3.96,15.0
A,1785092400.0,1785091500.0,46107,1785091500.0,3.89,True,3.89,15.0
A,1785096000.0,1785095100.0,46111,1785095100.0,3.9,True,3.9,15.0
A,1785099600.0,1785098700.0,46115,1785098700.0,3.98,True,3.98,15.0
A,1785103200.0,1785102300.0,46119,1785102300.0,4.11,True,4.11,15.0
A,1785106800.0,1785105900.0,46123,1785105900.0,4.22,True,4.22,15.0
A,1785110400.0,1785109500.0,46127,1785109500.0,4.33,True,4.33,15.0
A,1785114000.0,1785113100.0,46131,1785113100.0,4.55,True,4.55,15.0
A,1785117600.0,1785116700.0,46135,1785116700.0,4.81,True,4.81,15.0
A,1785121200.0,1785120300.0,46139,1785120300.0,4.97,True,4.97,15.0
A,1785124800.0,1785123900.0,46143,1785123900.0,5.02,True,5.02,15.0
A,1785128400.0,1785127500.0,46147,1785127500.0,5.0,True,5.0,15.0
A,1785132000.0,1785131100.0,46151,1785131100.0,4.93,True,4.93,15.0
A,1785135600.0,1785134700.0,46155,1785134700.0,4.83,True,4.83,15.0
A,1785139200.0,1785138300.0,46159,1785138300.0,4.72,True,4.72,15.0
A,1785142800.0,1785141900.0,46163,1785141900.0,4.6,True,4.6,15.0
A,1785146400.0,1785145500.0,46167,1785145500.0,4.48,True,4.48,15.0
A,1785150000.0,1785149100.0,46171,1785149100.0,4.29,True,4.29,15.0
A,1785153600.0,1785152700.0,46175,1785152700.0,4.05,True,4.05,15.0
A,1785157200.0,1785156300.0,46179,1785156300.0,3.84,True,3.84,15.0
A,1785160800.0,1785159900.0,46183,1785159900.0,3.69,True,3.69,15.0
A,1785164400.0,1785163500.0,46187,1785163500.0,3.63,True,3.63,15.0
A,1785168000.0,1785167100.0,46191,1785167100.0,3.64,True,3.64,15.0
A,1785171600.0,1785170700.0,46195,1785170700.0,3.65,True,3.65,15.0
A,1785175200.0,1785174300.0,46199,1785174300.0,3.64,True,3.64,15.0
A,1785178800.0,1785177900.0,46203,1785177900.0,3.63,True,3.63,15.0
A,1785182400.0,1785181500.0,46207,1785181500.0,3.64,True,3.64,15.0
A,1785186000.0,1785185100.0,46211,1785185100.0,3.68,True,3.68,15.0
A,1785189600.0,1785188700.0,46215,1785188700.0,3.75,True,3.75,15.0
A,1785193200.0,1785192300.0,46219,1785192300.0,3.86,True,3.86,15.0
A,1785196800.0,1785195900.0,46223,1785195900.0,4.13,True,4.13,15.0
A,1785200400.0,1785199500.0,46227,1785199500.0,4.49,True,4.49,15.0
A,1785204000.0,1785203100.0,46231,1785203100.0,4.71,True,4.71,15.0
A,1785207600.0,1785206700.0,46235,1785206700.0,4.78,True,4.78,15.0
A,1785211200.0,1785210300.0,46239,1785210300.0,4.77,True,4.77,15.0
A,1785214800.0,1785213900.0,46243,1785213900.0,4.7,True,4.7,15.0
A,1785218400.0,1785217500.0,46247,1785217500.0,4.6,True,4.6,15.0
A,1785222000.0,1785221100.0,46251,1785221100.0,4.51,True,4.51,15.0
A,1785225600.0,1785224700.0,46255,1785224700.0,4.46,True,4.46,15.0
A,1785229200.0,1785228300.0,46259,1785228300.0,4.42,True,4.42,15.0
A,1785232800.0,1785231900.0,46263,1785231900.0,4.4,True,4.4,15.0
A,1785236400.0,1785235500.0,46267,1785235500.0,4.43,True,4.43,15.0
A,1785240000.0,1785239100.0,46271,1785239100.0,4.54,True,4.54,15.0
A,1785243600.0,1785242700.0,46275,1785242700.0,4.72,True,4.72,15.0
A,1785247200.0,1785246300.0,46279,1785246300.0,4.88,True,4.88,15.0
A,1785250800.0,1785249900.0,46283,1785249900.0,5.02,True,5.02,15.0
A,1785254400.0,1785253500.0,46287,1785253500.0,5.23,True,5.23,15.0
A,1785258000.0,1785257100.0,46291,1785257100.0,5.52,True,5.52,15.0
A,1785261600.0,1785260700.0,46295,1785260700.0,6.03,True,6.03,15.0
A,1785265200.0,1785264300.0,46299,1785264300.0,6.56,True,6.56,15.0
A,1785268800.0,1785267900.0,46303,1785267900.0,7.23,True,7.23,15.0
A,1785272400.0,1785271500.0,46307,1785271500.0,8.21,True,8.21,15.0
A,1785276000.0,1785275100.0,46311,1785275100.0,9.24,True,9.24,15.0
A,1785279600.0,1785278700.0,46315,1785278700.0,10.11,True,10.11,15.0
A,1785283200.0,1785282300.0,46319,1785282300.0,10.76,True,10.76,15.0
A,1785286800.0,1785285900.0,46323,1785285900.0,11.18,True,11.18,15.0
A,1785290400.0,1785289500.0,46327,1785289500.0,11.43,True,11.43,15.0
A,1785294000.0,1785293100.0,46331,1785293100.0,11.56,True,11.56,15.0
A,1785297600.0,1785296700.0,46335,1785296700.0,11.83,True,11.83,15.0
A,1785301200.0,1785300300.0,46339,1785300300.0,12.19,True,12.19,15.0
A,1785304800.0,1785303900.0,46343,1785303900.0,12.59,True,12.59,15.0
A,1785308400.0,1785307500.0,46347,1785307500.0,13.07,True,13.07,15.0
A,1785312000.0,1785311100.0,46351,1785311100.0,13.42,True,13.42,15.0
A,1785315600.0,1785314700.0,46355,1785314700.0,13.75,True,13.75,15.0
A,1785319200.0,1785318300.0,46359,1785318300.0,14.0,True,14.0,15.0
A,1785322800.0,1785321900.0,46363,1785321900.0,14.27,True,14.27,15.0
A,1785326400.0,1785325500.0,46367,1785325500.0,14.4,True,14.4,15.0
A,1785330000.0,1785329100.0,46371,1785329100.0,14.55,True,14.55,15.0
A,1785333600.0,1785332700.0,46375,1785332700.0,14.64,True,14.64,15.0
A,1785337200.0,1785336300.0,46379,1785336300.0,14.83,True,14.83,15.0
A,1785340800.0,1785339900.0,46383,1785339900.0,14.95,True,14.95,15.0
A,1785344400.0,1785343500.0,46387,1785343500.0,15.05,True,15.05,15.0
A,1785348000.0,1785347100.0,46391,1785347100.0,15.13,True,15.13,15.0
A,1785351600.0,1785350700.0,46395,1785350700.0,15.21,True,15.21,15.0
A,1785355200.0,1785354300.0,46399,1785354300.0,15.29,True,15.29,15.0
A,1785358800.0,1785357900.0,46403,1785357900.0,15.27,True,15.27,15.0
A,1785362400.0,1785361500.0,46407,1785361500.0,15.3,True,15.3,15.0
A,1785366000.0,1785365100.0,46411,1785365100.0,15.27,True,15.27,15.0
A,1785369600.0,1785368700.0,46415,1785368700.0,15.23,True,15.23,15.0
A,1785373200.0,1785372300.0,46419,1785372300.0,15.16,True,15.16,15.0
A,1785376800.0,1785375900.0,46423,1785375900.0,15.06,True,15.06,15.0
A,1785380400.0,1785379500.0,46427,1785379500.0,14.94,True,14.94,15.0
A,1785384000.0,1785383100.0,46431,1785383100.0,14.79,True,14.79,15.0
A,1785387600.0,1785386700.0,46435,1785386700.0,14.58,True,14.58,15.0
A,1785391200.0,1785390300.0,46439,1785390300.0,14.37,True,14.37,15.0
A,1785394800.0,1785393900.0,46443,1785393900.0,14.1,True,14.1,15.0
A,1785398400.0,1785397500.0,46447,1785397500.0,13.87,True,13.87,15.0
A,1785402000.0,1785401100.0,46451,1785401100.0,13.58,True,13.58,15.0
A,1785405600.0,1785404700.0,46455,1785404700.0,13.28,True,13.28,15.0
A,1785409200.0,1785408300.0,46459,1785408300.0,12.99,True,12.99,15.0
A,1785412800.0,1785411900.0,46463,1785411900.0,12.67,True,12.67,15.0
A,1785416400.0,1785415500.0,46467,1785415500.0,12.37,True,12.37,15.0
A,1785420000.0,1785419100.0,46471,1785419100.0,12.1,True,12.1,15.0
A,1785423600.0,1785422700.0,46475,1785422700.0,11.78,True,11.78,15.0
A,1785427200.0,1785426300.0,46479,1785426300.0,11.51,True,11.51,15.0
A,1785430800.0,1785429900.0,46483,1785429900.0,11.23,True,11.23,15.0
A,1785434400.0,1785433500.0,46487,1785433500.0,10.9,True,10.9,15.0
A,1785438000.0,1785437100.0,46491,1785437100.0,10.54,True,10.54,15.0
A,1785441600.0,1785440700.0,46495,1785440700.0,10.22,True,10.22,15.0
A,1785445200.0,1785444300.0,46499,1785444300.0,10.03,True,10.03,15.0
A,1785448800.0,1785447900.0,46503,1785447900.0,9.92,True,9.92,15.0
A,1785452400.0,1785451500.0,46507,1785451500.0,9.83,True,9.83,15.0
A,1785456000.0,1785455100.0,46511,1785455100.0,9.72,True,9.72,15.0
A,1785459600.0,1785458700.0,46515,1785458700.0,9.55,True,9.55,15.0
A,1785463200.0,1785462300.0,46519,1785462300.0,9.28,True,9.28,15.0
A,1785466800.0,1785465900.0,46523,1785465900.0,8.96,True,8.96,15.0
A,1785470400.0,1785469500.0,46527,1785469500.0,8.71,True,8.71,15.0
A,1785474000.0,1785473100.0,46531,1785473100.0,8.55,True,8.55,15.0
A,1785477600.0,1785476700.0,46535,1785476700.0,8.44,True,8.44,15.0
A,1785481200.0,1785480300.0,46539,1785480300.0,8.36,True,8.36,15.0
A,1785484800.0,1785483900.0,46543,1785483900.0,8.27,True,8.27,15.0
A,1785488400.0,1785487500.0,46547,1785487500.0,8.18,True,8.18,15.0
A,1785492000.0,1785491100.0,46551,1785491100.0,8.03,True,8.03,15.0
A,1785495600.0,1785494700.0,46555,1785494700.0,7.85,True,7.85,15.0
A,1785499200.0,1785498300.0,46559,1785498300.0,7.67,True,7.67,15.0
A,1785502800.0,1785501900.0,46563,1785501900.0,7.53,True,7.53,15.0
A,1785506400.0,1785505500.0,46567,1785505500.0,7.45,True,7.45,15.0
A,1785510000.0,1785509100.0,46571,1785509100.0,7.4,True,7.4,15.0
A,1785513600.0,1785512700.0,46575,1785512700.0,7.37,True,7.37,15.0
A,1785517200.0,1785516300.0,46579,1785516300.0,7.31,True,7.31,15.0
A,1785520800.0,1785519900.0,46583,1785519900.0,7.23,True,7.23,15.0
A,1785524400.0,1785523500.0,46587,1785523500.0,7.17,True,7.17,15.0
A,1785528000.0,1785527100.0,46591,1785527100.0,7.1,True,7.1,15.0
A,1785531600.0,1785530700.0,46595,1785530700.0,7.04,True,7.04,15.0
A,1785535200.0,1785534300.0,46599,1785534300.0,6.96,True,6.96,15.0
A,1785538800.0,1785537900.0,46603,1785537900.0,6.89,True,6.89,15.0
A,1785542400.0,1785541500.0,46607,1785541500.0,6.82,True,6.82,15.0
A,1785546000.0,1785545100.0,46611,1785545100.0,6.74,True,6.74,15.0
A,1785549600.0,1785548700.0,46615,1785548700.0,6.67,True,6.67,15.0
A,1785553200.0,1785552300.0,46619,1785552300.0,6.61,True,6.61,15.0
A,1785556800.0,1785555900.0,46623,1785555900.0,6.55,True,6.55,15.0
A,1785560400.0,1785559500.0,46627,1785559500.0,6.49,True,6.49,15.0
A,1785564000.0,1785563100.0,46631,1785563100.0,6.44,True,6.44,15.0
A,1785567600.0,1785566700.0,46635,1785566700.0,6.38,True,6.38,15.0
A,1785571200.0,1785570300.0,46639,1785570300.0,6.33,True,6.33,15.0
A,1785574800.0,1785573900.0,46643,1785573900.0,6.28,True,6.28,15.0
A,1785578400.0,1785577500.0,46647,1785577500.0,6.19,True,6.19,15.0
A,1785582000.0,1785581100.0,46651,1785581100.0,5.98,True,5.98,15.0
A,1785585600.0,1785584700.0,46655,1785584700.0,5.92,True,5.92,15.0
A,1785589200.0,1785588300.0,46659,1785588300.0,5.88,True,5.88,15.0
A,1785592800.0,1785591900.0,46663,1785591900.0,5.83,True,5.83,15.0
A,1785596400.0,1785595500.0,46667,1785595500.0,5.72,True,5.72,15.0
A,1785600000.0,1785599100.0,46671,1785599100.0,5.54,True,5.54,15.0
A,1785603600.0,1785602700.0,46675,1785602700.0,5.34,True,5.34,15.0
A,1785607200.0,1785606300.0,46679,1785606300.0,5.18,True,5.18,15.0
A,1785610800.0,1785609900.0,46683,1785609900.0,5.08,True,5.08,15.0
A,1785614400.0,1785613500.0,46687,1785613500.0,5.04,True,5.04,15.0
A,1785618000.0,1785617100.0,46691,1785617100.0,5.04,True,5.04,15.0
A,1785621600.0,1785620700.0,46695,1785620700.0,5.09,True,5.09,15.0
A,1785625200.0,1785624300.0,46699,1785624300.0,5.17,True,5.17,15.0
A,1785628800.0,1785627900.0,46703,1785627900.0,5.29,True,5.29,15.0
A,1785632400.0,1785631500.0,46707,1785631500.0,5.51,True,5.51,15.0
A,1785636000.0,1785635100.0,46711,1785635100.0,5.74,True,5.74,15.0
A,1785639600.0,1785638700.0,46715,1785638700.0,5.82,True,5.82,15.0
A,1785643200.0,1785642300.0,46719,1785642300.0,5.81,True,5.81,15.0
A,1785646800.0,1785645900.0,46723,1785645900.0,5.75,True,5.75,15.0
